,JID,Abstract,New_item,New_clause,cat
365,"TYDV,108,婚,588,20200508,1",原告主張：被告為日本國人，雙方於民國72年結婚，婚後原共同居住於日本，其後原告因故被強制遣返回我國而無法再至日本，雙方長達16年分離而未聯繫，雙方間之婚姻已生無法回復之破綻，因此請求法院判決離婚。,2,0,9
366,"TYDV,108,婚,587,20200529,1",原告主張：被告為大陸地區人民，於民國90年與原告在大陸地區登記結婚，並約訂婚後應于原告在台之住所共同生活，婚後雙方於90年6月21日在臺灣辦理結婚登記，被告亦依約定於90年來台定居，嗣於90年返回大陸後，不再入境來台與原告履行同居生活，經原告四處尋找及打電話聯繫均無回應，被告顯系惡意遺棄原告在繼續狀態中，而雙方婚姻亦生無法繼續維持之破綻，因此請求法院判決離婚。,1,5,3
367,"TYDV,108,婚,577,20200226,1",原告主張：兩造於民國108年在臺灣結婚登記，被告入境臺灣，與原告同住在桃園。詎被告於108年5月30日即無故離家，不知去向，未履行同居義務，經原告報請內政部移民署協尋，迄未尋獲，因此請求法院判決離婚。,2,0,9
368,"TYDV,108,婚,575,20201231,2",原告主張：被告在越南結婚，並于同年2月17日辦理登記。婚後原告來台與被告同住在新北市住處，被告因為工作關係，平日住在公司宿舍，假日會回到新北同住。後來被告換到新北市熱炒店工作後，就時常無法聯繫，後來調取被告入出境資料才知道被告很久以前就出境了。綜上，雙方婚姻早已經貌合神離，被告不關心原告且迄今拒絕出面及返家履行同居義務，顯然已經對此婚姻無繼續維持之意願，因此請求法院判決離婚。,1,5,3
369,"TYDV,108,婚,574,20200427,1",原告主張：兩造於91年在臺灣結婚登記，被告嗣來臺灣與原告共同生活。婚後夫妻感情初尚融洽，不料被告於104年7月返回大陸後，不再入境臺灣地區，經原告四處尋找，均無法與被告聯繫。被告顯有不履行同居之義務，且存心惡意遺棄原告，行方不明，是兩造婚姻關係名存實亡，因此請求法院判決離婚。,2,0,9
370,"TYDV,108,婚,572,20200529,1",原告主張：被告為大陸地區人民，於民國92年與原告結婚，並約訂婚後應于原告在台之住所桃園市共同生活，婚後被告亦依約定於92年來台定居，嗣於92年返回大陸後，不再入境來台與原告履行同居生活，經原告四處尋找及打電話聯繫均無回應，雙方婚姻已生無法繼續維持之破綻，因此請求法院判決離婚。,2,0,9
371,"TYDV,108,婚,570,20200424,1",原告主張：被告為臺灣地區人民，雙方經友人介紹而相識，於民國91年在大陸地區結婚，雙方約定至臺灣共同生活，嗣經財團法人海峽交流基金會認證後，原告于91年至臺灣戶政機關辦妥結婚登記手續。未料被告來台同住數月後，被告嫌錢不夠用而跑去茶室坐台，經查獲遭遣返大陸，自此迄今未再來台，亦未再與原告聯繫。被告目前下落不明，且原告亦無法獲得被告音訊，可見被告有惡意遺棄原告之事實，雙方亦有難以維持婚姻之重大理由，因此請求法院判決准雙方離婚。,2,0,9
372,"TYDV,108,婚,57,20190719,1",原告主張：被告為大陸地區人民，雙方於民國92年在大陸地區公證結婚，雙方約定被告應至臺灣地區共同生活，並以原告之所為住所，嗣經財團法人海峽交流基金會認證，原告並于同年7月1日在臺灣戶政機關辦妥結婚登記手續，被告則于92年間來臺灣共同生活，婚後夫妻感情尚融洽。不料被告于93年返回大陸後音訊全無，即不再入境臺灣，雙方迄今逾10年未共同生活，婚姻關係名存實亡，客觀上難期任何人倘處於同一境況仍能維持婚姻之希望，已生無法維持婚姻之重大事由，為此原告請求法院判決離婚。,2,0,9
373,"TYDV,108,婚,565,20200416,1",原告主張：被告為香港籍人士，雙方于民國106年在臺灣結婚並申登，雙方約訂婚後被告應至臺灣共同生活，並以伊之住所為共同住所。被告于同年11月6日來台與伊同居，不料被告自107年離家出走，聯絡不上，行蹤不明，迄108年6月27日透過移民署聯繫上被告，被告惡意遺棄伊，卻因尚未取得我國公民身分而拒絕與伊離婚。然雙方婚姻關係已名存實亡，因此請求法院判決離婚。,2,0,9
374,"TYDV,108,婚,562,20200529,1",原告主張：雙方于民國90年在越南國辦理結婚，雙方約定被告應至中華民國共同生活，嗣于同年11月9日至該管戶政機關辦妥結婚登記。雙方婚姻初期尚屬和睦，未料被告自93年返回越南，迄今出境未歸，被告對原告惡意遺棄之狀態持續中，因此請求法院判決准雙方離婚。,1,5,3
375,"TYDV,108,婚,56,20190312,1",原告主張：被告為大陸地區人民，於105年在臺灣結婚登記。兩造約定被告來臺與原告在桃園市共同住居生活，惟兩造原係經由仲介而締結婚姻，婚前原無情感基礎，而被告來臺期間曾多次返回大陸，皆有說明返回大陸地區之緣由，嗣106年11月間被告突然無故離家，自行回大陸地區，期間初始被告尚有與原告維持聯繫，未料，但後來即無法與被告取得聯繫，無法得知被告之行蹤，經原告事後調取被告之入出境紀錄，始知悉被告曾經入境在臺，尚未再出境，惟迄今被告仍行方不明，拒絕與原告聯絡，未返家與原告履行同居義務，兩造因此已逾1年未能同居共同生活，夫妻關係有名無實，因此請求法院判決離婚。,2,0,9
376,"TYDV,108,婚,559,20211130,1",原告主張：雙方於民國97年結婚，現婚姻仍存續中。被告日前因案經大陸地區法院判處無期徒刑，現在大陸地區執行，雙方婚姻已無法維持。因此請求法院判決離婚。,2,0,9
377,"TYDV,108,婚,551,20200529,2",原告主張：雙方于民國105年在越南結婚，並於106年在臺灣戶政機關為結婚登記，雙方約定被告應至臺灣共同生活，嗣被告入境來台，與原告共同在桃園市與原告共同生活。之後經本院向桃園市桃園區戶政事務所調得雙方之結婚登記申請書、結婚證書及聲明書（含譯本及我國駐外單位認證資料）等件，此有該所108年10月5日桃市桃戶字第1080012237號函在卷為憑，是以，雙方間之離婚及其效力，揆諸前開法條及說明，自應適用雙方之共同住所地法即中華民國法律有關之規定。,2,0,9
378,"TYDV,108,婚,550,20191213,1",原告主張：雙方於民國84年結婚，並于同年12月13日辦理結婚登記，婚後育有子女卓冠霖（86年生）。被告自106年離家出走，經原告四處尋找，均未尋獲，被告顯有不履行夫妻同居義務，且存心遺棄原告與子女，不顧家庭生計，行方不明，且陸續有欠款帳單寄到家裡。綜上，雙方之婚姻已有難以維持之重大事由，擇一請求依民法第1052條第1項第5款、同條第2項判准雙方離婚。,2,0,9
379,"TYDV,108,婚,548,20191226,1",原告主張：被告許碧雲與被告劉邦來系經人介紹，於民國62年結婚，婚後共同居住於桃園縣大園鄉（已改制為桃園市），並育有子女劉得光、劉明潔、劉恩杏、劉桂輔（均已成年）。約自74年起，開始動輒對原告及子女施以暴力毆打、引爆瓦斯桶、開車衝撞、恐嚇、言語辱駡等身體及精神上不法侵害。約自74年開始頻繁的不回家，只要回家即是對原告及子女暴力相向，也不再給付生活費。73年7月8日，突然傳出疑似“依原告指示上門趕人，更侵入住宅將屋內傢俱、衣服、物品丟置路邊，令被告不堪此等暴力、驚嚇，只得搬至娘家居住，被告則行方不明，有受理失蹤人口案件登記表可證。83年9月8日，消失已久的被告再度寄發存證信函，告知已將上開住所出售，要求原告母子清空房屋，該信函所稱「新生路64號房即為原「新生街58號房屋」即為原「新原告在當時承受被告暴力、拒付生活費時，曾有旁人勸說離婚，惟斯時民風保守，原告思量尚有四名年幼子女，儘量忍耐，只求家庭完整，豈料委屈仍不得求全，之後被告離家失蹤，一家食指浩繁，原告為謀生計，無暇他顧，待到兒女成年，因無法律概念，而未曾思考處理婚姻關係。既被告消失三十多年後出現興訟，原告不願再與被告有任何牽連，因此請求法院判決離婚。,2,0,9
380,"TYDV,108,婚,547,20201211,2",原告主張：被告為印尼國人，被告曾以不實生日（西元1983年5月7日）之護照申請來臺灣，並約訂婚後與原告同住共同生活。雙方于107年在印尼國為結婚登記。雙方於107年在臺灣民辦婚事。惟被告于106年返回印尼更正其出生日期且在印尼與原告辦理結婚登記後，便遭管制入境臺灣，因此請求法院判決離婚。,2,0,9
381,"TYDV,108,婚,541,20200224,1",原告主張：雙方於民國105年結婚，不料，被告于106年無故離家出走，原告四處尋找及報警協尋均未尋獲，嗣經本院107年度刑事簡易判決判處被告及張世峰有期徒刑2月確定。被告離家後雖與原告仍有聯繫，但被告不讓原告知道目前住所，推測應該是跟男朋友同住，目前也無法聯繫被告。雙方已經分居兩年余，被告外遇導致這段婚姻關係有名無實，已難以維持婚姻之存續。因此請求法院判決離婚。,2,0,9
382,"TYDV,108,婚,54,20190628,1",原告主張：原告于民國96年至大陸地區登記結婚，雙方約定至臺灣共同生活，並以原告之住所為共同住所，嗣經財團法人海峽交流基金會（下稱海基會）認證後，原告並于97年在臺灣戶政機關辦妥結婚登記手續。被告于97年1月27日入境臺灣，不料被告于97年返回大陸地區後不再入境臺灣，經原告四處尋找，打電話與被告聯繫，均無回應。被告顯有不履行夫妻同居義務，且存心遺棄原告。嗣原告于100年至大陸地區偕同被告至重慶民政局辦妥離婚登記，然因離婚之公證書並未寄到海基會以供辦理認證，以致原告無法在臺灣辦理離婚登記。被告返回大陸後迄今多年未再入境與原告同居生活，且雙方已至重慶民政局辦妥離婚登記，顯然均無維持婚姻之意願，其情形已構成難以維持婚姻之重大事由。因此請求法院判決離婚。,2,0,9
383,"TYDV,108,婚,539,20191224,1",原告主張：雙方於民國83年結婚，婚後育有1名未成年子女（另名成年），惟被告自結婚後就對家裡不負責任，也沒有支付家庭生活費用。於105年6月間，雙方決定將共同居住的房子出售各自分配售屋款後，自斯時起即開始分居，伊原本想要離婚，但後來還是希望複合看看，所以當時有請被告一起同居住，但被告表示不願意，也沒有告訴他現在的住所，只知道被告在幼獅工業區上班，但詳細住處不清楚，後來也完全沒有聯繫，被告的行蹤伊也完全不清楚，因此請求法院判決離婚。,1,5,3
384,"TYDV,108,婚,538,20200427,1",原告主張：雙方於民國103年登記結婚，婚後雙方共同居住在桃園市觀音區，惟被告生性好賭，經常向在工廠上班的被告索取金錢作為賭資，原告雖然認為此為惡習不應助長，但因獨自在台無家人傾訴只得默默承受，被告因長期累積巨額賭債，被告于104年至105年間受被告欺騙擔任被告債務之連帶保證人，致原告所得工資必須每月遭扣繳，又以貸款可以資助原告在印尼家人為由，要求原告擔任信用貸款之連帶保證人，事後卻未將貸款款項匯給原告之家人，反而獨吞該筆款項。除賭博惡習外，婚後不久即發現被告在外有交往之物件，該女子經常打電話給被告，被告也經常在外與之幽會，因此請求法院判決離婚。原告與被告同住，被告雖不否認交往事實，但對於雙方進展過程避重就輕不願交代過程，嗣後原告透過被告手機與該名女子聯繫，始知被告與其長期交往且曾經懷孕，原告亦曾在被告手機看見被告與酒店裸女合照之照片，原告得知被告在外關係混亂後，對於被告深感厭惡，便拒絕與被告行房，期間長達3、4年。因此請求法院判決離婚。,2,0,9
